fips,Station_C_1,Station_C_2,WBAN_C_1,WBAN_C_2,dist_f_1,dist_f_2,county,state,pop_density,pop
1055,722285,999999,03896,63857,6.07369454,17.07658152,Etowah,Alabama,191.1588011,102268
1057,720505,722286,00156,99999,27.40005766,35.74354195,Fayette,Alabama,26.00226205,16302
1059,999999,720413,63895,00138,7.670762178,18.41442,Franklin,Alabama,49.46063588,31362
1061,722269,722269,03850,99999,13.9010006,14.44789066,Geneva,Alabama,45.69722284,26271
1063,999999,999999,63892,63893,10.7847933,21.30937844,Greene,Alabama,12.55433941,8111
1065,999999,722290,63893,03881,3.177399149,23.96677169,Hale,Alabama,22.7759835,14651
1067,722268,720257,13839,99999,18.38146656,21.62600313,Henry,Alabama,30.62732632,17205
1069,999999,722268,93843,13839,9.481141069,14.28351205,Houston,Alabama,182.5749476,105882
1071,999999,720856,63896,00284,5.900694998,6.257602241,Jackson,Alabama,47.91411126,51626
1073,999999,722280,03883,13876,7.054443818,8.760110843,Jefferson,Alabama,592.5962806,658573
1075,723306,746941,13825,00389,22.17018754,23.47542377,Lamar,Alabama,22.84403323,13805
1077,999999,723235,63894,13896,8.915438179,11.30962864,Lauderdale,Alabama,138.8299432,92729
1079,749080,720773,99999,99999,8.932031715,9.709407163,Lawrence,Alabama,47.65202248,32924
1081,722284,722288,03892,99999,4.619449937,8.405551134,Lee,Alabama,270.7815041,164542
1083,722279,723230,53852,03856,11.04851893,15.91997881,Limestone,Alabama,176.6040564,98915
1085,722260,720362,13895,63874,17.34593386,21.45863759,Lowndes,Alabama,13.60038941,9726
1087,749089,722288,99999,99999,8.992301012,18.56357222,Macon,Alabama,29.64728697,18068
1089,720307,691164,63804,99999,6.775216591,9.354363068,Madison,Alabama,465.2299037,372909
1091,A51255,999999,00445,23802,17.76901957,25.51542789,Marengo,Alabama,19.28732106,18863
1093,720413,999999,00138,63895,18.71730846,24.14798674,Marion,Alabama,40.06120029,29709
1095,999999,720376,63866,63880,2.335553045,9.956086607,Marshall,Alabama,171.0365151,96774
1097,722230,998196,13894,99999,7.799542218,11.95500212,Mobile,Alabama,336.0773066,413210
1099,722276,722276,99999,53820,21.41950131,21.76118035,Monroe,Alabama,20.22249436,20733
1101,749073,722260,99999,13895,12.66729444,12.94210448,Montgomery,Alabama,288.8310451,226486
1103,722031,722031,63839,99999,12.75101776,12.88694742,Morgan,Alabama,206.6263093,119679
1105,999999,722290,63858,03881,12.9036824,18.24944761,Perry,Alabama,12.38486451,8923
1107,722286,722286,93806,99999,27.72623627,28.58129324,Pickens,Alabama,22.60873088,19930
1109,999999,722267,23801,03878,3.574788415,5.814891614,Pike,Alabama,49.21956898,33114
1111,720674,720674,99999,00249,29.26002259,29.43967133,Randolph,Alabama,39.17073277,22722
1113,722250,722250,99999,13829,11.22836232,11.60486889,Russell,Alabama,90.42209379,57961
1115,999999,720504,73803,99999,17.84086849,18.2048198,St. Clair,Alabama,141.6678143,89512
1117,722300,726378,99999,99999,9.028963987,9.107789586,Shelby,Alabama,277.3096189,217702
1119,A51255,999999,00445,63892,16.74417165,17.37247358,Sumter,Alabama,13.72450774,12427
1121,999999,720504,73803,99999,14.67560841,14.70330777,Talladega,Alabama,108.5603845,79978
1123,720265,720265,63833,99999,10.26697191,10.53294006,Tallapoosa,Alabama,56.35627403,40367
1125,999999,722286,73801,99999,6.523345594,6.628789173,Tuscaloosa,Alabama,158.4230206,209355
1127,720505,999999,00156,03883,6.879654105,35.40635412,Walker,Alabama,80.27436402,63521
1129,999999,722230,23802,13894,42.82529039,49.77967652,Washington,Alabama,15.13644275,16326
1131,999999,999999,23802,63897,26.23089571,30.68557079,Wilcox,Alabama,11.64407027,10373
1133,720413,720505,00138,00156,15.27914227,17.41861429,Winston,Alabama,38.50666149,23629
2013,992660,703059,99999,99999,9.212943333,22.75121636,Aleutians East Borough,Alaska,0.424960204,3337
2016,711180,718884,99999,99999,5.190751413,5.455928549,Aleutians West Census Area,Alaska,1.317065276,5634
2020,702700,702700,99999,00489,19.80143588,19.86493579,Anchorage,Alaska,168.9554735,288000
2050,702320,702320,26516,99999,46.62651582,46.73823441,Bethel Census Area,Alaska,0.432281197,18386
2060,703263,703260,99999,25503,4.149513147,4.407880397,Bristol Bay Borough,Alaska,1.677031093,836
2068,999999,702645,96408,46403,30.72149952,33.67509695,Denali Borough,Alaska,0.114841183,2097
2070,703925,703925,00112,99999,33.21681255,33.48949558,Dillingham Census Area,Alaska,0.304270683,4916
2090,694604,702650,99999,26407,6.121237305,17.60758892,Fairbanks North Star Borough,Alaska,13.20023058,96849
2100,703625,703626,99999,25323,8.11476947,8.388780465,Haines Borough,Alaska,1.109649123,2530
2110,998261,703810,99999,25309,13.9684523,15.59273217,Juneau City and Borough,Alaska,11.85926139,31974
2122,702595,702595,99999,26559,23.09311403,23.45135941,Kenai Peninsula Borough,Alaska,3.603018051,58708
2130,714764,998258,99999,99999,13.22400965,32.73685404,Ketchikan Gateway Borough,Alaska,2.888090821,13901
2150,997814,998427,99999,99999,23.24442413,47.82683537,Kodiak Island Borough,Alaska,2.008225427,12998
2164,692784,703260,99999,25503,16.82513885,17.15774259,Lake and Peninsula Borough,Alaska,0.097608829,1592
2170,702510,702520,26528,99999,16.85057308,27.21528797,Matanuska-Susitna Borough,Alaska,4.381607956,108317
2180,702004,701995,99999,99999,21.79108448,36.89107838,Nome Census Area,Alaska,0.421576064,10004
2185,701620,999999,26508,26564,32.12288805,80.86994565,North Slope Borough,Alaska,0.10426299,9832
2188,701196,701196,00102,99999,20.40996509,20.65393911,Northwest Arctic Borough,Alaska,0.202605344,7621
2195,703860,703860,99999,25329,10.92343829,12.10718645,Petersburg Borough,Alaska,1.027313237,3266
2198,703894,703894,99999,25367,15.00575225,15.55895252,Prince of Wales-Hyder Census Area,Alaska,1.562187444,6203
2220,999999,997171,25379,99999,12.3790643,12.77918005,Sitka City and Borough,Alaska,2.964564801,8493
2240,702923,702924,26440,99999,34.36000502,41.5151748,Southeast Fairbanks Census Area,Alaska,0.294195476,6893
2261,702755,702710,99999,26425,51.34470235,51.86927359,Valdez-Cordova Census Area,Alaska,0.286488169,9202
2275,703870,703870,99999,25338,17.69431598,17.77706971,Wrangell City and Borough,Alaska,0.950527649,2502
2290,701780,701791,26529,99999,31.01617261,41.18852556,Yukon-Koyukuk Census Area,Alaska,0,5230
4001,722764,722764,99999,03029,29.51826362,30.11842062,Apache,Arizona,6.433021058,71887
4003,999999,722720,03085,99999,23.06249533,29.86035757,Cochise,Arizona,20.42040565,125922
4005,723783,723781,99999,99999,21.69838897,22.5906718,Coconino,Arizona,7.685013502,143476
4007,999999,999999,93139,53170,42.27983997,43.66324293,Gila,Arizona,11.38876056,54018
4009,722747,722746,93084,99999,15.59634655,15.82714733,Graham,Arizona,8.451899516,38837
4011,722747,722746,93084,99999,33.80736368,33.9852978,Greenlee,Arizona,5.178475762,9498
4012,999999,747188,53172,23158,37.2332071,42.81244814,La Paz,Arizona,4.738972131,21108
4013,722788,722787,03186,53126,7.821296053,9.229341341,Maricopa,Arizona,487.5402741,4485414
4015,723700,723700,93167,99999,32.37322103,32.6112649,Mohave,Arizona,15.89878913,212181
4017,723740,999999,23194,03077,34.17648636,46.67928141,Navajo,Arizona,11.14928198,110924
4019,999999,720339,53006,99999,34.45049875,36.11422878,Pima,Arizona,113.9945803,1047279
4021,749173,999999,99999,53162,5.251823559,12.4865477,Pinal,Arizona,86.2102616,462789
4023,722728,722726,03196,99999,7.254874443,7.326621555,Santa Cruz,Arizona,37.55532265,46498
4025,723721,999999,23184,53160,8.364607848,40.43370169,Yavapai,Arizona,28.96501495,235099
4027,697564,999999,99999,53154,16.03900229,17.01544473,Yuma,Arizona,38.77087984,213787
5001,723416,723416,99999,13925,24.00438432,24.18885806,Arkansas,Arkansas,17.65241075,17486
5003,723424,999999,99999,53961,26.13077996,29.36540349,Ashley,Arkansas,21.22844461,19657
5005,723447,723439,99999,53918,7.293356331,9.314094257,Baxter,Arkansas,75.65598246,41932
5007,723444,723444,99999,03978,2.182705045,2.363667801,Benton,Arkansas,329.4115777,279141
5009,723446,720616,13971,00207,4.644193359,16.636688,Boone,Arkansas,63.39592987,37432
5011,720175,720175,53919,99999,26.18161096,26.39985456,Bradley,Arkansas,16.55414494,10763
5015,723446,720616,13971,00207,21.83282463,23.00858427,Carroll,Arkansas,45.08372805,28380
5017,722356,722356,13939,99999,23.2419396,23.33057853,Chicot,Arkansas,15.69147458,10118
5019,720394,723415,00428,03962,7.168088426,17.8035126,Clark,Arkansas,25.81917808,22320
5021,720654,720331,99999,99999,13.0644367,23.35427761,Clay,Arkansas,22.79955232,14551
5023,999999,720401,23904,00133,23.86469213,24.17144208,Cleburne,Arkansas,45.00196765,24919
5025,723417,999999,99999,93988,23.52029892,23.88974931,Cleveland,Arkansas,13.27678674,7956
5027,723419,723425,93992,00373,23.9002634,38.46005011,Columbia,Arkansas,30.6683651,23457
5029,723429,723429,53920,99999,22.20775667,22.48914364,Conway,Arkansas,37.7272129,20846
5031,723407,723407,99999,03953,0.152417395,0.739556247,Craighead,Arkansas,156.0433085,110332
5033,723440,723445,13964,99999,18.92676829,28.72178663,Crawford,Arkansas,106.6060373,63257
5035,722054,723340,53959,13893,6.577656521,21.00011416,Crittenden,Arkansas,78.6657204,47955
5037,749095,720377,99999,13917,32.1894575,32.22831408,Cross,Arkansas,26.6452714,16419
5039,723425,723425,99999,00373,24.75813837,25.21748391,Dallas,Arkansas,10.53595367,7009
5041,725023,722356,00474,13939,28.52658388,28.72508422,Desha,Arkansas,14.76021679,11361
5043,723424,720175,99999,99999,1.564159708,3.466021386,Drew,Arkansas,21.95060241,18219
5045,723405,723400,03930,03952,18.93571184,21.93894866,Faulkner,Arkansas,194.5126028,126007
5047,723440,690500,13964,99999,29.34149963,29.55153965,Franklin,Arkansas,29.12590345,17715
5049,723480,723484,99999,53901,24.33612636,34.6110734,Fulton,Arkansas,20.17514087,12477
5051,723415,723415,99999,03962,8.495331177,20.46794222,Garland,Arkansas,146.6612118,99386
5053,723417,999999,93988,93988,28.98118414,29.01954646,Grant,Arkansas,28.95308912,18265
5055,723407,723406,99999,93991,20.10015678,20.37183129,Greene,Arkansas,78.50302922,45325
5057,749100,723418,99999,13977,0.215672642,26.66446551,Hempstead,Arkansas,29.6185236,21532
5059,723415,723415,03962,99999,6.782211525,12.93925732,Hot Spring,Arkansas,54.87800322,33771
5061,743312,743312,99999,53925,23.38696419,23.47564499,Howard,Arkansas,22.40385815,13202
5063,723448,999999,53934,23904,4.460295275,13.02164329,Independence,Arkansas,49.54293667,37825
5065,999999,723448,23904,53934,20.38609604,29.52811762,Izard,Arkansas,23.48455023,13629
5067,999999,720377,93907,99999,2.922303074,3.437039518,Jackson,Arkansas,26.38326388,16719
5069,723417,999999,93988,93988,6.137140194,6.484028135,Jefferson,Arkansas,76.71793892,66824
5071,723429,723429,99999,53920,29.14162798,29.78595519,Johnson,Arkansas,40.27285043,26578
5073,723418,749100,13977,99999,26.53074577,34.17549006,Lafayette,Arkansas,12.56350556,6624
5075,723406,723406,99999,93991,11.69771994,11.74628985,Lawrence,Arkansas,27.88501866,16406
5077,722364,720927,23903,00314,25.64331794,36.59569486,Lee,Arkansas,14.69935725,8857
5079,723417,999999,99999,93988,18.44409814,18.95019505,Lincoln,Arkansas,23.22094241,13024
5081,723418,743312,13977,99999,22.05440218,25.73769651,Little River,Arkansas,22.98969706,12259
5083,690500,723429,99999,99999,27.51537477,34.96106025,Logan,Arkansas,30.34606541,21466
5085,723405,723401,03930,13963,18.60426037,19.97745921,Lonoke,Arkansas,95.12710369,73309
5087,723445,723434,99999,03973,24.73902536,24.79597962,Madison,Arkansas,19.82749889,16576
5089,723447,723447,03918,99999,5.474245655,12.29250329,Marion,Arkansas,27.96869033,16694
5091,723418,749100,13977,99999,11.36859061,31.8383364,Miller,Arkansas,69.1721849,43257
5093,723408,723408,13814,99999,15.19310963,15.58276818,Mississippi,Arkansas,45.12890706,40651
5095,723416,723416,99999,13925,21.33492149,21.72024008,Monroe,Arkansas,11.01894711,6701
5097,723435,723435,99999,53921,4.421944112,4.672819657,Montgomery,Arkansas,11.55572889,8986
5099,749100,723425,99999,00373,21.1688501,31.24266483,Nevada,Arkansas,13.39104146,8252
5101,723446,720616,13971,00207,24.21524419,42.36589365,Newton,Arkansas,9.400396158,7753
5103,723425,723425,00373,99999,6.817347938,7.148573007,Ouachita,Arkansas,31.86826953,23382
5105,723429,723429,53920,99999,23.36585256,24.04856724,Perry,Arkansas,18.91809478,10455
5107,720927,722364,00314,23903,21.11445999,33.43059228,Phillips,Arkansas,25.58149561,17782
5109,723435,723435,53921,99999,26.86515104,27.02389769,Pike,Arkansas,17.84593039,10718
5111,723407,723407,03953,99999,17.78225731,17.97360626,Poinsett,Arkansas,31.00952691,23528
5113,720172,723410,53996,99999,4.332742503,25.98137789,Polk,Arkansas,23.2858581,19964
5115,723429,723429,99999,53920,13.01745589,13.54072033,Pope,Arkansas,78.85273828,64072
5117,723416,723416,99999,13925,15.89119066,15.91632,Prairie,Arkansas,12.39596099,8062
5119,723401,723400,13963,03952,5.081364756,5.369834662,Pulaski,Arkansas,515.860989,391911
5121,723406,723406,99999,93991,16.01830639,16.03832423,Randolph,Arkansas,27.58310424,17958
5123,722054,722364,53959,23903,30.08283211,32.73461778,St. Francis,Arkansas,39.35993347,24994
5125,723401,723415,13963,99999,25.47468277,26.24428963,Saline,Arkansas,169.1655557,122437
5127,690500,720172,99999,53996,22.52621242,23.21778624,Scott,Arkansas,11.53214635,10281
5129,720401,723447,00133,03918,25.63481323,26.9643813,Searcy,Arkansas,11.82871263,7881
5131,690500,723440,99999,13964,4.737434047,10.51400909,Sebastian,Arkansas,240.3160612,127827
5133,743312,743312,99999,53925,9.667024892,9.848756688,Sevier,Arkansas,30.10970805,17007
5135,999999,723406,23904,99999,28.96163879,31.06147641,Sharp,Arkansas,28.89487952,17442
5137,999999,720401,23904,00133,21.22306375,24.35345031,Stone,Arkansas,20.58434726,12506
5139,723419,723425,93992,00373,12.99106606,32.31335579,Union,Arkansas,37.25229232,38682
5141,720401,723429,00133,99999,3.924927612,39.39605739,Van Buren,Arkansas,23.34189072,16545
5143,723445,723445,99999,93993,3.003429362,3.289815312,Washington,Arkansas,253.951775,239187
5145,722188,722188,53985,99999,3.099959352,3.159945579,White,Arkansas,76.12095205,78753
5147,722188,722188,53985,99999,27.93629326,27.98851266,Woodruff,Arkansas,10.79449036,6320
5149,723429,723429,53920,99999,25.11674214,25.36000132,Yell,Arkansas,22.99075501,21341
6001,724927,724927,23285,99999,5.077748706,5.277499805,Alameda,California,2261.533158,1671329
6003,725847,725847,99999,93230,21.97806501,22.8007205,Alpine,California,1.537361702,1129
6005,720645,720645,00227,99999,19.45285915,19.96230121,Amador,California,66.89515109,39752
6007,745048,745048,93210,99999,12.2572633,12.73586219,Butte,California,133.90272,219186
6009,720681,720615,99999,00206,6.511978779,14.00404465,Calaveras,California,45.02070078,45905
6011,999999,724838,23238,93205,7.100030808,36.22868396,Colusa,California,18.71115365,21547
6013,724950,724936,23250,23254,8.106241412,8.690859654,Contra Costa,California,1611.159215,1153526
6015,994012,725946,99999,99999,14.74453119,17.39713752,Del Norte,California,27.60785739,27812
6017,720645,720645,00227,99999,12.86275015,12.86509,El Dorado,California,112.8995018,192843
6019,723890,723897,93193,23167,4.084759693,9.39460384,Fresno,California,167.7248387,999101
6021,724973,724970,99999,99999,31.20176734,31.52291273,Glenn,California,21.60622289,28393
6023,725940,749485,24213,00396,16.86156464,16.87374887,Humboldt,California,37.96183862,135558
6025,749476,691414,99999,99999,15.36429137,16.00067322,Imperial,California,43.40155734,181215
6027,999999,746190,53139,99999,16.02822106,21.33002968,Inyo,California,1.750792624,18039
6029,723840,749171,23155,00479,19.31582643,21.80917844,Kern,California,110.7520644,900202
6031,747020,723898,23110,99999,19.31777502,19.55878134,Kings,California,110.0697729,152940
6033,725905,725905,99999,23275,23.98415559,24.07510693,Lake,California,51.27780097,64386
6035,725841,725837,99999,99999,20.1296118,20.59255006,Lassen,California,6.746298897,30573
6037,722890,722880,93136,99999,10.86112104,10.94885987,Los Angeles,California,2473.938334,10039107
6039,745046,745046,93242,99999,24.92243682,25.05149628,Madera,California,73.62400954,157327
6041,720406,724956,00135,23211,10.6105233,11.89124228,Marin,California,497.4327088,258826
6043,999999,724810,53150,23203,13.10585159,38.77537959,Mariposa,California,11.87648896,17203
6045,725900,724834,99999,99999,23.05358438,23.72495295,Mendocino,California,24.78796803,86749
6047,999999,724815,93243,99999,9.605528816,12.91031743,Merced,California,143.5117302,277680
6051,723894,723894,03181,99999,21.237287,21.92623984,Mono,California,4.780087312,14444
6053,690020,745054,93218,99999,14.98993818,36.34163368,Monterey,California,132.29199,434061
6055,724955,724955,99999,93227,20.46227081,20.64078505,Napa,California,184.0838897,137744
6057,725845,749486,23225,00397,3.544246993,13.64688327,Nevada,California,104.1345075,99755
6059,690140,690160,93101,93114,2.94730935,4.172552162,Orange,California,4016.993517,3175692
6061,725845,749486,23225,00397,14.75701926,18.89092928,Placer,California,283.0574126,398329
6063,725837,725841,99999,99999,29.23458362,29.81053701,Plumas,California,7.332163743,18807
6065,999999,747187,23172,03104,10.79652662,12.4544001,Riverside,California,342.7739409,2470546
6067,724833,724833,99999,23206,7.315488935,8.065492186,Sacramento,California,1608.955606,1552058
6069,749179,724917,00392,23233,27.78356714,29.82497603,San Benito,California,45.22894208,62808
6071,695414,692694,99999,99999,31.27459589,32.01118615,San Bernardino,California,108.7252065,2180085
6073,745056,745056,99999,53120,10.51578511,10.57235127,San Diego,California,793.5686032,3338330
6075,999999,994016,23272,99999,1.345556313,3.746669349,San Francisco,California,18807.31287,881549
6077,724920,749180,23237,99999,4.021299282,23.16222519,San Joaquin,California,547.8342591,762148
6079,722897,722897,99999,93206,16.73978946,16.91893362,San Luis Obispo,California,85.78262145,283111
6081,724938,724938,99999,93231,7.599494817,7.885203606,San Mateo,California,1709.515695,766573
6083,723762,723762,93244,99999,5.683144933,5.738828635,Santa Barbara,California,163.2653015,446499
6085,724946,749484,93232,00395,9.604477597,11.74857248,Santa Clara,California,1494.331416,1927852
6087,745095,745058,99999,23277,5.963571944,14.38696971,Santa Cruz,California,613.7301423,273213
6089,725956,725915,24212,24257,21.19401669,21.72790494,Shasta,California,47.65607173,180080
6091,999999,725845,23226,23225,20.65279224,23.3802723,Sierra,California,3.153395062,3005
6093,725959,999999,99999,24259,9.70643593,13.48045742,Siskiyou,California,6.981755011,43539
6095,745160,745160,23202,99999,0.995264895,1.575146565,Solano,California,544.738593,447643
6097,724953,724957,99999,99999,1.794398297,3.883722927,Sonoma,California,313.7373173,494336
6099,724926,744925,23258,99999,5.158545359,12.34475683,Stanislaus,California,368.4246608,550660
6101,724838,724838,99999,93205,8.219252821,8.251751873,Sutter,California,161.0093026,96971
6103,725910,725915,24216,24257,2.104575655,27.3213469,Tehama,California,22.0491625,65084
6105,720193,999999,00117,04222,11.99812377,26.5038141,Trinity,California,3.831822138,12285
6107,749174,723895,99999,99999,19.66361584,19.70570219,Tulare,California,96.68048799,466195
6109,999999,720615,53150,99999,19.94090116,25.04682228,Tuolumne,California,24.5010783,54478
6111,723928,723920,99999,99999,7.372301865,7.432011419,Ventura,California,459.0096174,846006
6113,720576,724839,00174,93225,12.40073045,16.81654056,Yolo,California,217.2624708,220500
6115,724837,724838,93216,93205,10.37352163,16.37387261,Yuba,California,124.5081505,78668
8001,724694,724694,00450,99999,12.29050477,12.48632062,Adams,Colorado,443.1324565,517421
8003,724620,999999,23061,03084,10.07323426,21.55424686,Alamosa,Colorado,22.4918226,16233
8005,724694,724694,00450,99999,14.10589337,14.35195436,Arapahoe,Colorado,822.6845891,656590
8007,720539,999999,00165,03075,6.177641815,18.06485807,Archuleta,Colorado,10.33251407,14029
8009,724646,724646,03028,99999,3.860299457,3.987323331,Baca,Colorado,1.418030623,3581
8011,724636,724636,99999,03013,22.34521214,22.44519416,Bent,Colorado,3.689967687,5577
8013,720533,720533,99999,00160,7.874872013,8.491161591,Boulder,Colorado,449.1511188,326196
8014,724699,720534,99999,00161,4.267559957,4.354884549,Broomfield,Colorado,2133.152025,70465
8015,726391,726391,99999,00385,2.70516578,2.808443949,Chaffee,Colorado,20.11710933,20356
8017,999999,724689,03078,03026,20.34922938,33.53132033,Cheyenne,Colorado,0.997276688,1831
8019,720385,720385,00419,99999,10.02227642,10.05660211,Clear Creek,Colorado,24.54885563,9700
8021,724620,723675,23061,93092,24.52100807,29.95415637,Conejos,Colorado,6.360465116,8205
8023,740002,724620,03042,23061,20.995895,26.23527641,Costilla,Colorado,3.198723042,3887
8025,999999,724635,03089,23067,20.46224699,24.20567,Crowley,Colorado,7.702455779,6061
8027,720524,720424,99999,99999,26.22554306,36.43220489,Custer,Colorado,6.908202115,5068
8029,720531,999999,00158,03060,12.24166676,23.76244563,Delta,Colorado,27.28386534,31162
8031,999999,724690,23062,23062,0.510949351,0.939007089,Denver,Colorado,4753.011488,727211
8035,724666,722155,93067,03040,17.14960148,17.66756343,Douglas,Colorado,417.8691391,351154
8037,999999,724675,03098,99999,10.21490139,11.80298097,Eagle,Colorado,32.74013832,55127
8039,724665,724665,99999,93010,25.11554432,25.14383497,Elbert,Colorado,14.47251581,26729
8041,720641,720852,99999,00280,2.265700091,8.223996331,El Paso,Colorado,338.7473107,720403
8043,720524,720424,99999,99999,18.31691718,28.3252629,Fremont,Colorado,31.16114599,47839
8045,725716,725717,99999,99999,7.31802705,10.19035705,Garfield,Colorado,20.3437745,60061
8047,999999,724679,94075,99999,12.29582693,13.21059995,Gilpin,Colorado,41.65059732,6243
8049,720536,720262,99999,94076,10.68028489,13.66756733,Grand,Colorado,8.480226369,15734
8051,724686,724677,99999,99999,7.592620845,10.61109459,Gunnison,Colorado,5.355742626,17462
8053,724627,724627,03011,99999,33.88958783,34.78497853,Hinsdale,Colorado,0.778173191,820
8055,740002,999999,03042,23068,17.04532879,41.87692122,Huerfano,Colorado,4.316405901,6897
8057,724293,724678,00376,99999,26.13266499,29.35194477,Jackson,Colorado,0.898708752,1392
8059,999999,724666,23012,93067,20.71617765,21.41713494,Jefferson,Colorado,762.7548382,582881
8063,724689,724689,99999,03026,17.53251356,17.55979887,Kit Carson,Colorado,3.261015719,7097
8065,724673,724673,99999,93009,1.951859729,2.396431718,Lake,Colorado,21.56823529,8127
8067,724626,724625,99999,93005,1.526515732,10.93395197,La Plata,Colorado,33.18456189,56221
8069,724697,725644,99999,99999,22.64004565,26.50423405,Larimer,Colorado,137.4566786,356899
8071,724645,999999,23070,03091,16.86870717,30.18478898,Las Animas,Colorado,2.993435223,14506
8073,724665,724665,99999,93010,20.9488026,21.43792584,Lincoln,Colorado,2.189884763,5701
8075,720544,720544,00168,99999,11.08963687,11.10608522,Logan,Colorado,12.2361883,22409
8077,724760,999999,23066,03076,8.913342134,15.52248465,Mesa,Colorado,46.35034044,154210
8079,722101,720539,03039,00165,16.58797599,27.54896368,Mineral,Colorado,0.864044944,769
8081,725700,725700,99999,24046,36.32864779,36.90147785,Moffat,Colorado,2.7923668,13283
8083,724767,724767,93069,99999,2.698323526,3.316009801,Montezuma,Colorado,12.91974936,26183
8085,720529,720529,00429,99999,19.50496471,19.92322631,Montrose,Colorado,19.06064541,42758
8087,720535,720535,00162,99999,4.884630058,4.935818829,Morgan,Colorado,22.71018147,29068
8089,999999,999999,03063,04728,6.349161571,6.398663603,Otero,Colorado,14.46243959,18278
8091,724627,724627,03011,99999,15.87979779,16.31495025,Ouray,Colorado,9.153832281,4952
8093,726396,726396,00422,99999,11.80523035,12.10006443,Park,Colorado,8.605022831,18845
8095,720537,720537,99999,00163,4.756202655,5.099806222,Phillips,Colorado,6.240995047,4265
8097,724676,724676,99999,93073,2.580343126,2.598409845,Pitkin,Colorado,18.33892582,17767
8099,724630,724636,99999,99999,15.04115737,17.89630265,Prowers,Colorado,7.467484663,12172
8101,999999,724640,23068,93058,7.716838629,7.995698561,Pueblo,Colorado,70.62535473,168424
8103,999999,999999,94094,03096,7.119716646,15.85624895,Rio Blanco,Colorado,1.992259226,6324
8105,999999,722101,03084,03039,15.66042809,24.60832215,Rio Grande,Colorado,12.31828576,11267
8107,724678,724678,94033,99999,6.887419266,6.915619713,Routt,Colorado,10.90561062,25638
8109,999999,722333,03079,03069,6.141944927,6.221826742,Saguache,Colorado,2.122724296,6824
8111,724627,724627,03011,99999,17.72975118,18.38093309,San Juan,Colorado,1.874678112,728
8113,720529,720529,99999,00429,18.09878297,18.36024561,San Miguel,Colorado,6.335140644,8179
8117,722061,720385,03038,99999,11.69106492,21.81430051,Summit,Colorado,50.95756233,31011
8119,999999,999999,03088,53007,5.895440245,14.76145984,Teller,Colorado,45.55705353,25388
8121,999999,724698,94092,24015,13.09416759,13.56769109,Washington,Colorado,1.937100125,4908
8123,724768,724768,24051,99999,15.02810701,15.03450392,Weld,Colorado,81.37167131,324492
8125,720934,999999,99999,03083,11.78952064,26.22679156,Yuma,Colorado,4.189963158,10019
9001,725086,725086,54734,99999,8.348540972,8.37449427,Fairfield,Connecticut,1509.612709,943332
9003,725087,725087,14752,99999,6.436452883,6.627616645,Hartford,Connecticut,1213.079285,891720
9005,725029,725029,64707,99999,22.15665663,22.39707224,Litchfield,Connecticut,195.8789319,180333
9007,720545,725027,00169,54788,5.607788836,15.56842412,Middlesex,Connecticut,439.8270697,162436
9009,999999,725027,94772,99999,7.655592214,8.642986919,New Haven,Connecticut,1413.929661,854757
9011,997283,725046,99999,14707,9.682548515,11.45861322,New London,Connecticut,398.8904169,265206
9013,725084,725084,99999,54767,10.69233525,11.07516869,Tolland,Connecticut,367.3979226,150721
9015,725084,725084,99999,54767,11.53026506,11.80543247,Windham,Connecticut,227.6907809,116782
10001,724088,724088,99999,13707,5.846038779,6.326157107,Kent,Delaware,308.4199581,180786
10003,997694,724180,99999,13781,3.664538811,6.810885231,New Castle,Delaware,1310.760103,558753
10005,724093,724093,99999,13764,2.250549871,2.736209705,Sussex,Delaware,250.2106825,234225
11001,997314,999999,99999,13751,2.730848963,4.215060594,District of Columbia,District of Columbia,11560.49381,705749
12001,722146,749048,12816,00415,5.038637746,21.97663278,Alachua,Florida,307.510658,269043
12003,999999,722067,63890,93832,23.98340064,25.22498121,Baker,Florida,49.87730039,29210
12005,722245,722245,03882,99999,6.189118421,6.837486245,Bay,Florida,230.3160934,174705
12007,749048,691804,00415,99999,10.26034122,11.1886138,Bradford,Florida,95.91504208,28201
12009,747950,722040,12867,99999,8.984193486,12.62886335,Brevard,Florida,592.6632203,601942
12011,722037,722037,92809,99999,18.6474068,19.02033707,Broward,Florida,1614.108925,1952778
12013,749087,747760,99999,03818,29.49636622,29.71354328,Calhoun,Florida,24.88266667,14105
12015,749046,722034,99999,99999,5.519301276,5.557476128,Charlotte,Florida,277.7358887,188910
12017,720655,720655,00235,99999,6.152653716,6.390864797,Citrus,Florida,257.2766122,149657
12019,691804,720399,99999,99999,7.569608372,7.617766875,Clay,Florida,362.7683525,219252
12021,999999,721041,92826,99999,15.23040975,22.43070501,Collier,Florida,192.6185985,384902
12023,691804,722146,99999,12816,42.10568261,42.19469936,Columbia,Florida,89.91136219,71686
12027,722034,749046,99999,99999,21.27869697,21.51821666,DeSoto,Florida,59.62522804,38001
12029,722120,994650,12833,99999,3.571033968,29.68851097,Dixie,Florida,23.87320667,16826
12031,722065,999999,93837,53894,6.728835884,8.660802666,Duval,Florida,1256.560092,957755
12033,722227,999999,03815,03840,15.16589114,15.70679412,Escambia,Florida,484.9303116,318316
12035,720672,998000,00485,99999,6.542487719,14.34471465,Flagler,Florida,237.0262613,115081
